conversation_id,tweet_id,text,turn_count,created_at
2081632,2081632,@AppleSupport speaking of which ever since I updated to iOS 11.0.2 (now I’m on iOS 11.0.3) my iPhone has been freezing and lagging so bad,2,Thu Oct 19 02:43:56 +0000 2017
2083043,2083043,@115858 @AppleSupport why is my phone tweaking fam ?,2,Tue Oct 10 20:25:53 +0000 2017
2095968,2095968,@115858 fix this update or give me another phone,2,Tue Oct 10 14:22:59 +0000 2017
2110813,2110813,@AppleSupport I just updated my mac and Logic Pro does not work because it 'needs to update in the UK Store'. This is insane. I need to use Logic for a theatre show opening at the weekend. All of the music is in a project in Logic. I am not going back to the UK in the next 24hrs.,7,Fri Nov 17 17:34:36 +0000 2017
2110816,2110816,now my music stop when I open apps 🤦🏾‍♀️ @AppleSupport cmon bruh,4,Fri Nov 17 20:01:05 +0000 2017
2110842,2110842,Umm @115858 you lil stinking update didn’t work at all . See this I.T,2,Fri Nov 17 19:50:58 +0000 2017
2111372,2111372,"Hey @AppleSupport the latest iOS update is great, just frustrating that the phone decides to turn on Bluetooth on its own and drain battery",4,Wed Nov 08 13:28:48 +0000 2017
2111426,2111426,@115858 horrible customer service can’t even express how I️ feel with 280 or whatever the hell characters cause of a billing dispute smh,2,Wed Nov 08 13:22:55 +0000 2017
2112786,2112786,So after updating to IOS 11.1 I️ can’t download or update my apps @115858,2,Wed Nov 08 14:19:51 +0000 2017
2118356,2118356,@AppleSupport Latest IOS upgrade is haunting me...every night I turn wifi off bfore sleep ..i find it on the very next morning,2,Wed Nov 08 06:08:45 +0000 2017
2120200,2120200,@115858 .. I️ need you to fix this “I️” problem... you’re making it difficult for me to fight off droid users...,2,Wed Nov 08 06:49:11 +0000 2017
2122455,2122455,Dear @AppleSupport can we stop with the silly question mark in a box?! It’s pissing me off.,2,Wed Nov 08 10:24:17 +0000 2017
2125981,2125981,I️ love the new IOS bug where I️ cannot communicate using vowels.,6,Wed Nov 08 15:59:37 +0000 2017
2127327,2127327,Ok so really @115858 ?! These iPhones aren’t cheap and we can’t even type “I “ without some kind of alien language popping through? Fix it!,4,Wed Nov 08 14:16:01 +0000 2017
2128217,2128217,@115858 FIX YOUR PRODUCTS!!!!!!!,4,Wed Nov 08 18:10:57 +0000 2017
2131137,2131137,"dear @115858 ........
keep fucking up, and i’m gonna join the dark side @122609 
i’m trying to stay patient but it’s not working out. 
sincerely, a faithful customer.",4,Wed Nov 08 19:22:44 +0000 2017
2133468,2133468,IM REALLY FUCKIN DONE WITH THIS BULLSHIT WITH THE I️ @115858 FIX IT NOW,2,Wed Nov 08 20:14:31 +0000 2017
2137297,2137297,@115858 I thought this X battery life was supposed to be solid? Had it almost a week and gotta bring my charger w me already smh..,2,Wed Nov 08 21:17:45 +0000 2017
2138190,2138190,Yeah my phone keeps fuckin up too. @115858 get your shit together immediately. https://t.co/vxaVOFxipH,3,Wed Nov 08 18:05:22 +0000 2017
2138217,2138217,"Dear @AppleSupport,
When will you fix the mailbox bug that brings back all my read and deleted emails almost instantly? I️’m getting real tired of re-reading and deleting emails up to 3 times a day. 😒",4,Wed Nov 08 21:23:12 +0000 2017
2143389,2143389,@AppleSupport Is this something that can be fixed? This happens almost every time I eject an external disk. Thanks https://t.co/FZoQqvCcE3,2,Wed Nov 08 23:03:59 +0000 2017
2144027,2144027,@AppleSupport My IPhone 8Plus is not calculating correctly during the calculator.,7,Wed Nov 08 23:26:11 +0000 2017
2149885,2149885,"@115858 can y’all fix this question mark in a box problem, and why tf does my music stop when I open Snapchat now?! GET IT TOGETHERRRR",2,Thu Nov 09 00:28:42 +0000 2017
2154616,2154616,@AppleSupport fix this shit. I️ am pissed that my phone doesn’t understand sentences types in the first person.,2,Thu Nov 09 02:06:07 +0000 2017
2180737,2180737,"Get locked out of my iPad for no reason, been waiting 6 days for the recovery, and now it's telling me 6 days once again. @AppleSupport #wtf https://t.co/303gTCm5uy",2,Sun Nov 05 14:46:15 +0000 2017
2187867,2187867,I need assistance. My phone kept lagging and so i restarted it but I think it killed itself because it wont turn on,2,Thu Oct 19 06:22:23 +0000 2017
2193301,2193301,I️ didn’t think 280 characters was too much until I️ start seeing responses to controversial tweets. Dang let’s go back to 140.,3,Thu Nov 09 20:36:06 +0000 2017
2193436,2193436,@AppleSupport fix this already https://t.co/ywfvCQsdmo,2,Thu Nov 09 20:13:21 +0000 2017
2205766,2205766,@applesupport why can’t i️ type the letter “i” it keeps changing to i️,2,Thu Nov 09 17:57:35 +0000 2017
2207513,2207513,@115858 is doing all of these updates but can’t explain to me why my phone freezes up and i have to literally turn it on and off just to use it 😠😠😠,2,Fri Nov 10 01:33:53 +0000 2017
2210735,2210735,@AppleSupport why do I need my mom’s permission to download apps? I’m 18.,3,Sun Nov 26 06:17:02 +0000 2017
2237291,2237291,#phising @AppleSupport @115858 @115858 #apple https://t.co/jX54fxpTDa,2,Fri Nov 10 15:36:58 +0000 2017
2246983,2246983,So at first apple was doing that I️ thing now it’s doing something with ( I.T ) like wtf @115858,2,Sat Nov 25 14:07:47 +0000 2017
2247021,2247021,@AppleSupport omg fix fucking airdrop for the love of god pls,2,Sat Nov 25 14:12:10 +0000 2017
2247112,2247112,"@AppleSupport disappointed in iphone8 b/c something weird happens all the time. Used to have keyboard issues and now 1/day while I’m use, screen will go black for 5-7 sec and go to lock screen. WTH? https://t.co/x5QZl7dR30",2,Sat Nov 25 13:55:46 +0000 2017
2255376,2255376,"Ya know, @115858... It would be really great if you’d stop changing my “I’s” to “A’s” with question mark boxes. 😑",4,Thu Nov 09 07:06:46 +0000 2017
2261454,2261454,@AppleSupport this happens every day. My computer is up to date and I’ve restarted it like 3 times. https://t.co/mJJ4BoeND9,2,Sat Nov 11 00:59:06 +0000 2017
2270064,2270064,why does my screen keep rotating on the home screen when lock is on ☹️ @13946 @AppleSupport,6,Sun Nov 26 12:51:19 +0000 2017
2271634,2271634,"@AppleSupport Absolutely awful telephone service this evening...trying to get an update on a payment for an order and being told that’s not possible...no explanation and no next steps, this was place on 27 October! 😤",3,Mon Nov 20 20:06:29 +0000 2017
2271729,2271729,".@AppleSupport How does one change the language for an external bluetooth keyboard on an iPad?

I couldn't find how to do it on iOS 10, nor now on 11...",2,Mon Nov 20 20:30:06 +0000 2017
2280225,2280225,"Dear @115858 
how many times can i expect my #iPhone to crash this morning as i step outside into the frozen tundra that is NYC? I mean crash as in stop working not crash &amp; shatter the screen like the #iPhoneX that I can't afford.
Sincerely,
To brainwashed to go @1647",6,Sat Nov 11 10:54:20 +0000 2017
2280237,2280237,i️ just wanna know why my phone stopped having cell service the day the new iphone came out @115858 explain yourself,4,Sat Nov 11 16:50:10 +0000 2017
2283793,2283793,@115858 when are y’all going to fix this question mark thing w the i . Like cmon now,4,Sat Nov 11 02:29:01 +0000 2017
2289432,2289432,"@AppleSupport all these updates are messing up my phone even more, please help!
I updated to the most recent 11.1.1 to get rid of the letter “i” and square A but it’s still there, 
snapchats are taking a long time to load on wifi and my map location services are a little weird",2,Sun Nov 12 03:28:17 +0000 2017
2289446,2289446,These fucking “I️ “ gone make me switch over to Android @115858,2,Sun Nov 12 03:28:57 +0000 2017
2291640,2291640,@AppleSupport I sent a friend an e gift card. How can she use it for in game purchases? Like extra tries and stuff,4,Sun Nov 26 14:42:52 +0000 2017
2295587,2295587,"@AppleSupport https://t.co/J1Xgb4wVwN can you use different colours rather than different shades of the same one, which makes those markers undistinguishable?",2,Sat Nov 11 23:57:54 +0000 2017
2296894,2296894,Bought the @AppleSupport iPhone 8+. My first ever IPhone after years of the @117159 Galaxy and never having a problem. Had the iPhone in my pocket and the screen mysteriously cracked. #Awesome #Tmobile,2,Sun Nov 12 03:44:41 +0000 2017
2298075,2298075,"Ever since I updated to iOS 11, I have had to restart my phone at least 3 times a day. My screen freezes &amp; glitches regularly, I receive notifications for things I never turned notifications on for, battery drains 10x faster than it used too etc etc etc honestly wtf @115858",2,Sun Nov 12 04:54:50 +0000 2017
2298321,2298321,"@115858 needs to get it together, now I have bug and it crashed my text messages and I can’t open the text icon at all.. 🙄",6,Sun Nov 12 05:36:18 +0000 2017
2298630,2298630,@AppleSupport PLEASE EXPLAIN WHY ALL OF MY PHOTOS JUST DISAPPEARED OUT OF THIN AIR. I WAS NOT MESSING WITH ANY SETTINGS NOR HAD I RECENTLY. I WAS ON MY PHONE ON GOOGLE AND THEY'RE JUST GONE.,2,Sun Nov 12 06:19:05 +0000 2017
2298941,2298941,"What a funny joke you played on us, @115858! The letter eye replaced with a question mark in a box! Haw! Haw! Haw!",2,Sun Nov 12 07:52:49 +0000 2017
2300188,2300188,"Literally every funny person who's paid to be funny in America -- writer, stand-up, late night talk show host -- is a liberal. https://t.co/b7IRm3kkq7",3,Sun Nov 12 10:22:09 +0000 2017
2301743,2301743,"@AppleSupport e agora amiga??? seu sistema apagou minhas fotos, resolva ai pra me dar de volta",2,Sun Nov 12 14:46:58 +0000 2017
2304342,2304342,@AppleSupport has got to fix this I issue!! Facebook is still not working and I even did that stupid hack.,2,Sun Nov 12 18:08:46 +0000 2017
2306199,2306199,@115858 what the hell is this “A ?” (Pictured) in our text for the letter “I️”? #annoying #mystifying https://t.co/SzTqkl2X4f,6,Sun Nov 12 22:52:05 +0000 2017
2314389,2314389,Dear @115858 fix my phone neowwww‼️,2,Sun Nov 12 22:48:13 +0000 2017
2367726,2367726,"@115858 #WTF  #EveryFuckinDay 
My PC NEVER does this but my 2 iPads do it every day. So annoying https://t.co/Rt9TiCN8Xl",2,Mon Nov 13 23:26:39 +0000 2017
2373308,2373308,"A bateria do meu iPhone está ""estufando"" ,entrei no site da @AppleSupport dizia pra eu ir na loja,na loja falaram que não sabem o que fazer!! Oiii Apple ajuda aí vai",2,Tue Nov 14 01:10:58 +0000 2017
2375294,2375294,@AppleSupport can u do walk ins to get a Mac fixed at the store?,2,Tue Nov 14 02:11:02 +0000 2017
2385162,2385162,@AppleSupport my Apple Music isn’t working and no my subscription hasn’t expired,2,Sat Nov 25 15:10:14 +0000 2017
2397029,2397029,Hey @AppleSupport - I haven’t updated to ios11 but my camera and safari have disappeared off my iphone!!! #help,4,Tue Nov 14 04:07:02 +0000 2017
2402083,2402083,What happens when you get a mbp back from the @115858 #geniusbar where they had to wipe and reinstall macos after they've encounter logic board issues? This. https://t.co/7Xf3XTQQkE,2,Tue Nov 14 07:22:02 +0000 2017
2402209,2402209,Dear @AppleSupport ... please explain to me why AGAIN my audio interface doesn’t work with your new update!,4,Tue Nov 14 05:58:50 +0000 2017
2406773,2406773,@115858 Why does each new #Software #update seem to #drainthebattery even more than the last one?  Surely you're not trying to #kill the #phones and require #more #frequent #replacements?,3,Tue Nov 14 12:38:29 +0000 2017
2408546,2408546,@AppleSupport hello  when will the A box I️ issue be fixed?,6,Tue Nov 14 14:50:49 +0000 2017
2410103,2410103,@115858 @AppleSupport my phone randomly doing this is not okay. https://t.co/doQdyYbQ86,2,Sun Nov 26 17:51:01 +0000 2017
2410111,2410111,@AppleSupport Hi. I’ve had a recent problem with my iCloud account. For some reason it has a hard time connecting through &amp; its been like this all day. I can’t access many of my photos and videos in my storage at the moment. https://t.co/UycedxkTJ3,2,Sun Nov 26 18:01:45 +0000 2017
2410145,2410145,Legit my phone doesn’t stay on for more than ten seconds regardless of what perecentage it is on @AppleSupport what’s going on,2,Sun Nov 26 17:45:14 +0000 2017
2436048,2436048,"My iPhone screen is not working anymore after updating iOS 11, I did restore the phone, but still the problem remained!!  @115858",4,Sun Oct 29 13:38:33 +0000 2017
2440910,2440910,@AppleSupport apple I love ya but why does my phone keep turning the automatic set back on I’ve repeatedly turned it off https://t.co/mAGdpBpAlt,6,Tue Nov 14 22:18:38 +0000 2017
2442829,2442829,My phone is tripping @AppleSupport https://t.co/lTUMCbKcDn,5,Tue Nov 14 23:24:48 +0000 2017
2446436,2446436,"@AppleSupport hey, so I keep trying to use my Apple Music app and it freezes or only the categories show but no albums but I’ve restarted my phone, deleted the app and it’s still causing problems. I just want to listen to TSwift",4,Wed Nov 15 01:14:45 +0000 2017
2454114,2454114,waiting for @AppleSupport @115858 to put out a new iOS update bc 11.0.3 is trash. Kills my battery and back camera isn’t working. https://t.co/v1M1GtH0pu,2,Sun Oct 29 18:59:59 +0000 2017
2455361,2455361,"@AppleSupport Hi team, my dad's been bounced back and forth between Apple Store and Support for an iPhone replacement battery issue. He's spent the entire night talking to different departments to no avail. Could you assist?",2,Wed Nov 15 03:17:25 +0000 2017
2456130,2456130,I CAN'T BELIEVE THIS ALL MY MESSAGES WERE ERASED BECAUSE MY PHONE WASN'TUPDATED ENOUGH. SO I COULD HAVE THE SAME PROBLEM EVERYONE ELSE IS HAVING ALL MY MESSAGES Are GONE! Messages exchanged between my father and I just gone. The only messages I had left of him I'm so hurt @115858,2,Wed Nov 15 04:02:48 +0000 2017
2468875,2468875,I’ve tried everything. How do I remedy this- I️t ? @AppleSupport https://t.co/s9h36Gv7gF,2,Mon Nov 06 18:10:16 +0000 2017
2468908,2468908,@115858 why is the pronoun “i” broken,2,Mon Nov 06 17:20:21 +0000 2017
2472866,2472866,@115858 @AppleSupport Pages is not working well with new updates on ipad. Null warning messages from trying to start a new document. No way to easily see just my normal folders of docs instead of every individual file I’ve worked on recently.,2,Sun Nov 26 19:00:59 +0000 2017
2476083,2476083,For real @AppleSupport the letter I️ is trippin out fam https://t.co/pAhuiZ5PUx,2,Wed Nov 15 06:40:20 +0000 2017
2484177,2484177,@AppleSupport I have an old itunes -hubby uses-account and a new-I use- family sharing will not meld the 2 different purchase- for years i've asked 4 help- yesterday had terrible phone connection with your techs &amp; horrible tormenting on hold music STILL no answer-please advise :(,2,Wed Nov 15 12:25:19 +0000 2017
2487173,2487173,"@AppleSupport  my rear camera is crashingg as i updated to ios 11.1😞😞nothing wrong wiz hardware btw..
Iphone 6 plus,..
Thanks https://t.co/lNZRWMWh7s",2,Wed Nov 15 15:20:10 +0000 2017
2495788,2495788,"@AppleSupport Hello, will I be able to pay for an item at one of your UK stores with 2 separate cards for example (split payment)? Thank you",2,Mon Oct 30 01:05:03 +0000 2017
2499259,2499259,@AppleSupport I am a technician helping a iPad user retrieve her Apple ID password. Does not have recovery email password and forgets the security questions. How can I get this password back?,5,Wed Nov 15 18:48:09 +0000 2017
2500892,2500892,"@AppleSupport My Daughter has an iPhone 6S which she updated and now can't use the front camera and the battery lasts an hour from full, what can she do. #gladigotridofmyiphone",4,Wed Nov 15 19:13:14 +0000 2017
2505071,2505071,@AppleSupport why won’t you help me,2,Wed Nov 15 20:51:22 +0000 2017
2507395,2507395,"@115858 why does your Autocorrect think it necessary to correct “on” to “in”?
#IncrediblyAnnoying #Apple",4,Wed Nov 15 20:12:22 +0000 2017
2512316,2512316,Does anyone else's MacBook Pro crash several times daily after updating to High Sierra? @AppleSupport Losing an insane amount of work daily for not saving every 5 minutes.,6,Wed Nov 15 21:48:57 +0000 2017
2516010,2516010,My phone is little over a year old and it just decides to die randomly when it goes under 50% b82rez...pissing me off @115858 https://t.co/Mmfz91RvKF,2,Wed Nov 15 22:32:06 +0000 2017
2518188,2518188,@115858 my iMessages aren’t working.. why tf is there a new problem everyday,6,Wed Nov 15 23:29:54 +0000 2017
2520688,2520688,Soooooooooo now I can’t make calls ... @115858. GET YOUR SHIT TOGETHER! I know it’s not just my phone doing this 🤬🤬🤬🤬,2,Thu Nov 16 00:57:03 +0000 2017
2545528,2545528,@AppleSupport Please consider adding an 'Add Station' button to the Radio section of @115948. It's a bit awkward to have to leave Radio and go to Search to add a station. Thank you! - Shawn,2,Thu Nov 16 05:38:11 +0000 2017
2545656,2545656,Seriously this whole I️ thing is annoying @115858 get it together!,4,Thu Nov 16 04:49:46 +0000 2017
2547209,2547209,@AppleSupport  when my alarm goes off on my iPhone X there is a weird area on the screen where the colour is different It doesn’t show up in screenshots,2,Thu Nov 16 07:03:53 +0000 2017
2564191,2564191,@AppleSupport  Apple’s notion of user friendliness: change the screen’s brightness setting back up every time the user turns it down.. or is that Apple’s arrogant stance on ‘we know better than you do what you should want’.. why cant i just have MY screen dimmed all the way down?,4,Thu Nov 16 17:14:44 +0000 2017
2570937,2570937,FUCK IOS 11 ALL MY PICTURES JUST GOT DELETED FUCK U @115858,4,Thu Sep 28 17:57:18 +0000 2017
2573905,2573905,@116333 AppleStore was down until 12:10 am. Order thru at 12:17. Shipping time sleeps 2-3 weeks. Siri should place order for me. #iPhoneX https://t.co/FrqWOjGy5W,4,Fri Oct 27 09:50:15 +0000 2017
2575312,2575312,This latest Apple update has well and truly ruined/froze my phone several time a day @AppleSupport https://t.co/FwyxRBhujq,2,Thu Nov 16 19:41:37 +0000 2017
2593031,2593031,"@AppleSupport Hi, my time machine is saying it can't find my backup location. I think it is because I backup over wifi and this has changed. Is there a way to re-connect to a time machine backup?",2,Sun Nov 26 20:51:31 +0000 2017
2615242,2615242,@115858 youre ios 11 update fucked up my 6s youre going to pay for this,2,Fri Nov 17 05:21:34 +0000 2017
2615287,2615287,"Apple music get your shit together, i haven’t been able to use it for a week and a half now @115858",2,Fri Nov 17 05:06:21 +0000 2017
2615345,2615345,@AppleSupport  In this recent update of iOS 11.1.2 my iPhone 6 plus battery life doesn't even run for 4 hours straight &amp; crashes while using the messenger app. Hope you could do something about the battery life very soon.,2,Fri Nov 17 05:03:26 +0000 2017
2619924,2619924,Bonjour @AppleSupport est-ce que je peux retourner un Philips Hue Lightstrip en Store pour remboursement même si j’ai coupé et adhésivé le strip pour son installation ?,7,Fri Nov 17 10:33:27 +0000 2017
2636978,2636978,Any one here having the same issue with me???😭😭 I can’t sign into the apple store @AppleSupport @206420 @118936 @116333 please help😢 https://t.co/YKfhASPYpM,8,Fri Nov 17 19:15:16 +0000 2017
2638505,2638505,🤬 I am so annoyed I had an open case with @AppleSupport  for over two weeks and no one has reached back to me !!,2,Fri Nov 17 19:54:18 +0000 2017
2639664,2639664,"So my iPhone won't let me use WiFi, iMessage, FaceTime, App Store, won't let me update it, back it up or reset it, &amp; won't let me log into my Apple ID. @AppleSupport I am not happy.",5,Fri Nov 17 18:58:58 +0000 2017
2643079,2643079,Just updated my phone hoping the issue would be resolved. It was not @115990 @AppleSupport my phone says No SIM. Bill is paid in full. https://t.co/zqVor0DbIB,2,Tue Oct 31 02:18:07 +0000 2017
2652488,2652488,Hey @AppleSupport when you fixing our I️’s?????,2,Sun Nov 19 03:38:30 +0000 2017
2677899,2677899,@115858 @AppleSupport I’ve never been so disappointed in an update. This IOS is trash constantly disconnecting my phone from Bluetooth ...,8,Tue Oct 31 14:09:21 +0000 2017
2686062,2686062,"How come every time Apple comes out with an update/new phone, my phone suddenly stops working?? @115858",2,Tue Oct 31 16:46:27 +0000 2017
2686812,2686812,"All I got to say is this new iPhone update sucks, my phone is always freezing now @115858",2,Tue Oct 31 17:25:58 +0000 2017
2695065,2695065,"@AppleSupport And No i didn't driop it, slid out of the bag it was in because of slickness and dumb design who care about the apple logo",2,Sun Nov 19 17:24:29 +0000 2017
2700929,2700929,@AppleSupport how can I delete my second Apple iCloud email account and then add it as an alias email into my primary Apple ID/iCloud account please?,2,Sun Nov 19 20:47:55 +0000 2017
2705796,2705796,@115858 how come every update makes autocorrect worse? Now random words capitalize themselves...,4,Sun Nov 19 22:55:11 +0000 2017
2714145,2714145,"Updated my phone and now it dies 50 times a day, can’t get internet unless in a WiFi zone, and I have no storage space left. Fuck you @115858.",2,Mon Nov 20 03:55:28 +0000 2017
2729135,2729135,Since updating to iOS 11 does anyone else get the message “A problem occurred with this web page so it was reloaded” when trying to visit virtually any website on an iPhone? @AppleSupport #fb,2,Mon Nov 20 12:41:40 +0000 2017
2757497,2757497,@115858 pairing a apple watch 3 to a new iphone X fucking sucks balls.,4,Tue Nov 21 03:09:08 +0000 2017
2758371,2758371,@115858 wtf is this i shit going on?? I️ I️I️ I️ 😡😡😡,2,Thu Nov 09 20:19:51 +0000 2017
2773127,2773127,"@115858 The customer service center and Apple Support in Greece is horrible!!! The team wasted my time for 1,5 hours and no result whatsoever! I was recommended the wrong solutions and nothing was fixed. Can someone more competent call me back +971509187254",2,Tue Nov 21 10:29:52 +0000 2017
2779349,2779349,"@AppleSupport since I travel a lot, I want to ask why when I’m in the US my phone shows ‘LTE’ but in Australia it shows ‘4G’.. I’m told they’re the same thing but LTE feels faster than 4G. Does this mean they’re different technologies or just different names for the same thing?",2,Tue Nov 21 15:57:51 +0000 2017
2789233,2789233,"@AppleSupport sorry, this is a real mail? https://t.co/8YF6f9FjIQ",4,Tue Nov 21 19:33:12 +0000 2017
2790678,2790678,@AppleSupport since my contacts are on iCloud shouldn’t they automatically sync. Suppose I delete on the phone it should go from iPad too?,2,Tue Nov 21 19:59:01 +0000 2017
2795903,2795903,Disappointed with service today @AppleSupport @115858 expected better.,2,Mon Nov 27 01:05:34 +0000 2017
2804435,2804435,@AppleSupport went to Genius Bar for an issue w/ phone but still usable. 90 min later told they could do nothing and sent me away w/ a brick https://t.co/kBCKx7zSlP,2,Wed Nov 22 01:57:06 +0000 2017
2835819,2835819,@AppleSupport my alarm has been going off an hour late since I updated to IOS11.1.2. please help,2,Mon Nov 27 12:42:56 +0000 2017
2838708,2838708,"@AppleSupport hi
why when i create an apple id i dont have a option to select none instead of credit card???
i have sent you a dm plz reply",2,Mon Nov 27 15:16:18 +0000 2017
2841941,2841941,Hey @AppleSupport Just got my third robo-call of the morning letting me know my apple ID was compromised and prompting me to either call a different number or hit 1 to talk to someone. Seems super sketchy.,3,Mon Nov 27 17:06:00 +0000 2017
2843843,2843843,@AppleSupport why can’t I edit the trigger radius when home is selected within HomeKit automations? The trigger default seems to be set to over 5800 KM and on last-person leaves is not triggering on first-person arrives it is,4,Mon Nov 27 17:22:45 +0000 2017
2849217,2849217,I love being in the middle of a workout and my @115858 watch is only registering 60bpm hellllooo?!? @AppleSupport,2,Mon Nov 27 18:36:50 +0000 2017
2858336,2858336,"So @115858 my phone can die at 30% but when I charge it, it bounces up to 53?",4,Mon Nov 27 21:49:53 +0000 2017
2858360,2858360,Hey @AppleSupport I’m missing 132 contacts on my iPad that are on my iPhone. You’re support webpage says click on the ‘Groups’ in the top left hand corner of the Contacts app. So where is it? https://t.co/oXUElYMmIs,2,Mon Nov 27 21:44:06 +0000 2017
2867290,2867290,"@115858 @AppleSupport why my phone so damn laggy &amp; jumpy, what y’all put in that update 🤔",2,Tue Nov 28 00:38:27 +0000 2017
2914696,2914696,"@AppleSupport meu celular nao chega às notificações, e aí vamo melhorar ?!",2,Tue Nov 28 22:31:39 +0000 2017
2915909,2915909,"@115858 is permanently damaging the iPhone everytime with an update. Last month the button stopped working, now it's permanently stuck in headphone mode. Such overpriced piece of shit. Their quality died with Jobs. 😢",2,Tue Nov 14 11:43:50 +0000 2017
2926477,2926477,Everyone should have the opportunity to learn to code. We’re celebrating #HourofCode with free workshops next week at all Apple Stores. https://t.co/XZqeHLns40,21,Wed Nov 29 03:22:52 +0000 2017
2940342,2940342,"@AppleSupport Hello, I have a problem with my Mac, System is utilizing 283 GBs! What is it and how can I reduce it? https://t.co/2NHjbElzah",2,Wed Nov 29 05:07:10 +0000 2017
2945650,2945650,Anyone else getting a bit annoyed I have to prove to my phone I’m not driving when I’m on a train? @115858 😩,2,Wed Nov 29 12:41:23 +0000 2017
2947067,2947067,"@AppleSupport why since I updated to ios 11.1.2 are all of my calls failing, no one can reach me and I can't call out. I use my phone for business. I need this fixed ASAP !",2,Wed Nov 29 14:27:14 +0000 2017
2950932,2950932,idk what's going on with @115858 ... my phone exploded a few days ago. still works but now i have a little burn spot on the back. 🙄,2,Wed Nov 29 17:28:33 +0000 2017
2952369,2952369,help my imessage keeps saying “not delivered” @AppleSupport,4,Wed Nov 29 17:59:22 +0000 2017
2967858,2967858,".@AppleSupport Why is it that I can ALWAYS see other phone hotspots, but never mine…until I open the Personal Hotspot screen on my iPhone??
(PS. I’m not Debbie)
(PPS. My Personal Hotspot is always set to “ON”) https://t.co/6JYrI0BX3g",5,Wed Nov 29 23:23:20 +0000 2017
2975656,2975656,"EI @AppleSupport LIBERA MEU ICLOUD, QUERO BAIXAR MEUS APP",3,Thu Nov 30 02:53:20 +0000 2017
2980854,2980854,Had the most HORRIBLE experience buying/picking up my @115858 iPhone X yesterday really thinking about @115858 alternative products from now on #neverwannagothroughthatagain #apple #applefailedme,2,Sun Nov 19 17:45:20 +0000 2017
